focusLoc,locId,direction,time,n,category,name
4,6,to,9,9,Thrill Rides,Keimosaurus Big Spin
4,6,to,10,29,Thrill Rides,Keimosaurus Big Spin
4,6,to,11,29,Thrill Rides,Keimosaurus Big Spin
4,6,to,12,19,Thrill Rides,Keimosaurus Big Spin
4,6,to,13,11,Thrill Rides,Keimosaurus Big Spin
4,6,to,14,28,Thrill Rides,Keimosaurus Big Spin
4,6,to,25,12,Thrill Rides,Keimosaurus Big Spin
4,6,to,26,14,Thrill Rides,Keimosaurus Big Spin
4,6,to,27,16,Thrill Rides,Keimosaurus Big Spin
4,6,to,28,38,Thrill Rides,Keimosaurus Big Spin
4,6,to,29,26,Thrill Rides,Keimosaurus Big Spin
4,6,to,30,21,Thrill Rides,Keimosaurus Big Spin
4,6,to,31,28,Thrill Rides,Keimosaurus Big Spin
4,6,to,32,24,Thrill Rides,Keimosaurus Big Spin
4,6,to,33,25,Thrill Rides,Keimosaurus Big Spin
4,6,to,34,19,Thrill Rides,Keimosaurus Big Spin
4,6,to,35,4,Thrill Rides,Keimosaurus Big Spin
4,6,to,36,9,Thrill Rides,Keimosaurus Big Spin
4,6,to,37,5,Thrill Rides,Keimosaurus Big Spin
4,6,to,49,16,Thrill Rides,Keimosaurus Big Spin
4,6,to,50,24,Thrill Rides,Keimosaurus Big Spin
4,6,to,51,27,Thrill Rides,Keimosaurus Big Spin
4,6,to,52,19,Thrill Rides,Keimosaurus Big Spin
4,6,to,53,48,Thrill Rides,Keimosaurus Big Spin
4,6,to,54,12,Thrill Rides,Keimosaurus Big Spin
4,6,to,55,22,Thrill Rides,Keimosaurus Big Spin
4,6,to,56,17,Thrill Rides,Keimosaurus Big Spin
4,6,to,57,23,Thrill Rides,Keimosaurus Big Spin
4,6,to,58,13,Thrill Rides,Keimosaurus Big Spin
4,6,to,59,20,Thrill Rides,Keimosaurus Big Spin
4,6,to,60,13,Thrill Rides,Keimosaurus Big Spin
4,6,to,61,14,Thrill Rides,Keimosaurus Big Spin
4,6,to,62,5,Thrill Rides,Keimosaurus Big Spin
4,6,to,63,10,Thrill Rides,Keimosaurus Big Spin
4,62,from,6,7,Other,Liggement Fix-Me-Up
4,62,from,7,1,Other,Liggement Fix-Me-Up
4,62,from,8,2,Other,Liggement Fix-Me-Up
4,62,from,26,2,Other,Liggement Fix-Me-Up
4,62,from,31,3,Other,Liggement Fix-Me-Up
4,62,from,32,5,Other,Liggement Fix-Me-Up
4,62,from,50,6,Other,Liggement Fix-Me-Up
4,62,from,55,3,Other,Liggement Fix-Me-Up
4,62,from,60,1,Other,Liggement Fix-Me-Up
4,62,to,6,1,Other,Liggement Fix-Me-Up
4,62,to,7,6,Other,Liggement Fix-Me-Up
4,62,to,8,1,Other,Liggement Fix-Me-Up
4,62,to,50,3,Other,Liggement Fix-Me-Up
4,62,to,55,4,Other,Liggement Fix-Me-Up
4,62,to,59,1,Other,Liggement Fix-Me-Up
4,63,from,4,21,Shows & Entertainment,Grinosaurus Stage
4,63,from,9,33,Shows & Entertainment,Grinosaurus Stage
4,63,from,28,8,Shows & Entertainment,Grinosaurus Stage
4,63,from,29,5,Shows & Entertainment,Grinosaurus Stage
4,63,from,30,4,Shows & Entertainment,Grinosaurus Stage
4,63,from,33,12,Shows & Entertainment,Grinosaurus Stage
4,63,from,35,1,Shows & Entertainment,Grinosaurus Stage
4,63,from,52,35,Shows & Entertainment,Grinosaurus Stage
4,63,from,53,5,Shows & Entertainment,Grinosaurus Stage
4,63,to,1,5,Shows & Entertainment,Grinosaurus Stage
4,63,to,2,17,Shows & Entertainment,Grinosaurus Stage
4,63,to,7,118,Shows & Entertainment,Grinosaurus Stage
4,63,to,26,60,Shows & Entertainment,Grinosaurus Stage
4,63,to,31,71,Shows & Entertainment,Grinosaurus Stage
4,63,to,50,75,Shows & Entertainment,Grinosaurus Stage
4,64,from,2,2,Shows & Entertainment,SabreTooth Theatre
4,64,from,3,2,Shows & Entertainment,SabreTooth Theatre
4,64,from,4,3,Shows & Entertainment,SabreTooth Theatre
4,64,from,5,10,Shows & Entertainment,SabreTooth Theatre
4,64,from,6,7,Shows & Entertainment,SabreTooth Theatre
4,64,from,7,7,Shows & Entertainment,SabreTooth Theatre
4,64,from,8,3,Shows & Entertainment,SabreTooth Theatre
4,64,from,9,7,Shows & Entertainment,SabreTooth Theatre
4,64,from,10,9,Shows & Entertainment,SabreTooth Theatre
4,64,from,11,9,Shows & Entertainment,SabreTooth Theatre
4,64,from,12,5,Shows & Entertainment,SabreTooth Theatre
4,64,from,13,3,Shows & Entertainment,SabreTooth Theatre
4,64,from,14,3,Shows & Entertainment,SabreTooth Theatre
4,64,from,26,7,Shows & Entertainment,SabreTooth Theatre
4,64,from,27,20,Shows & Entertainment,SabreTooth Theatre
4,64,from,28,7,Shows & Entertainment,SabreTooth Theatre
4,64,from,29,15,Shows & Entertainment,SabreTooth Theatre
4,64,from,30,10,Shows & Entertainment,SabreTooth Theatre
4,64,from,31,5,Shows & Entertainment,SabreTooth Theatre
4,64,from,32,4,Shows & Entertainment,SabreTooth Theatre
4,64,from,33,4,Shows & Entertainment,SabreTooth Theatre
4,64,from,34,3,Shows & Entertainment,SabreTooth Theatre
4,64,from,35,19,Shows & Entertainment,SabreTooth Theatre
4,64,from,36,2,Shows & Entertainment,SabreTooth Theatre
4,64,from,37,3,Shows & Entertainment,SabreTooth Theatre
4,64,from,38,25,Shows & Entertainment,SabreTooth Theatre
4,64,from,39,7,Shows & Entertainment,SabreTooth Theatre
4,64,from,50,8,Shows & Entertainment,SabreTooth Theatre
4,64,from,51,12,Shows & Entertainment,SabreTooth Theatre
4,64,from,52,35,Shows & Entertainment,SabreTooth Theatre
4,64,from,53,9,Shows & Entertainment,SabreTooth Theatre
4,64,from,54,13,Shows & Entertainment,SabreTooth Theatre
4,64,from,55,16,Shows & Entertainment,SabreTooth Theatre
4,64,from,56,19,Shows & Entertainment,SabreTooth Theatre
4,64,from,57,23,Shows & Entertainment,SabreTooth Theatre
4,64,from,58,10,Shows & Entertainment,SabreTooth Theatre
4,64,from,59,16,Shows & Entertainment,SabreTooth Theatre
4,64,from,60,7,Shows & Entertainment,SabreTooth Theatre
4,64,from,61,15,Shows & Entertainment,SabreTooth Theatre
4,64,to,1,3,Shows & Entertainment,SabreTooth Theatre
4,64,to,2,10,Shows & Entertainment,SabreTooth Theatre
4,64,to,3,9,Shows & Entertainment,SabreTooth Theatre
4,64,to,4,6,Shows & Entertainment,SabreTooth Theatre
4,64,to,5,1,Shows & Entertainment,SabreTooth Theatre
4,64,to,6,8,Shows & Entertainment,SabreTooth Theatre
4,64,to,7,16,Shows & Entertainment,SabreTooth Theatre
4,64,to,8,5,Shows & Entertainment,SabreTooth Theatre
4,64,to,9,11,Shows & Entertainment,SabreTooth Theatre
4,64,to,10,3,Shows & Entertainment,SabreTooth Theatre
4,64,to,11,5,Shows & Entertainment,SabreTooth Theatre
4,64,to,12,3,Shows & Entertainment,SabreTooth Theatre
4,64,to,13,4,Shows & Entertainment,SabreTooth Theatre
4,64,to,14,3,Shows & Entertainment,SabreTooth Theatre
4,64,to,25,7,Shows & Entertainment,SabreTooth Theatre
4,64,to,26,26,Shows & Entertainment,SabreTooth Theatre
4,64,to,27,6,Shows & Entertainment,SabreTooth Theatre
4,64,to,28,14,Shows & Entertainment,SabreTooth Theatre
4,64,to,29,22,Shows & Entertainment,SabreTooth Theatre
4,64,to,30,16,Shows & Entertainment,SabreTooth Theatre
4,64,to,31,4,Shows & Entertainment,SabreTooth Theatre
4,64,to,32,11,Shows & Entertainment,SabreTooth Theatre
4,64,to,33,11,Shows & Entertainment,SabreTooth Theatre
4,64,to,34,5,Shows & Entertainment,SabreTooth Theatre
4,64,to,35,17,Shows & Entertainment,SabreTooth Theatre
4,64,to,36,1,Shows & Entertainment,SabreTooth Theatre
4,64,to,37,50,Shows & Entertainment,SabreTooth Theatre
4,64,to,38,9,Shows & Entertainment,SabreTooth Theatre
4,64,to,49,15,Shows & Entertainment,SabreTooth Theatre
4,64,to,50,12,Shows & Entertainment,SabreTooth Theatre
4,64,to,51,7,Shows & Entertainment,SabreTooth Theatre
4,64,to,52,9,Shows & Entertainment,SabreTooth Theatre
4,64,to,53,7,Shows & Entertainment,SabreTooth Theatre
4,64,to,54,11,Shows & Entertainment,SabreTooth Theatre
4,64,to,55,23,Shows & Entertainment,SabreTooth Theatre
4,64,to,56,13,Shows & Entertainment,SabreTooth Theatre
4,64,to,57,10,Shows & Entertainment,SabreTooth Theatre
4,64,to,58,4,Shows & Entertainment,SabreTooth Theatre
4,64,to,59,10,Shows & Entertainment,SabreTooth Theatre
4,64,to,60,4,Shows & Entertainment,SabreTooth Theatre
4,64,to,62,8,Shows & Entertainment,SabreTooth Theatre
4,7,from,1,8,Thrill Rides,Firefall
4,7,from,2,6,Thrill Rides,Firefall
4,7,from,3,13,Thrill Rides,Firefall
4,7,from,4,20,Thrill Rides,Firefall
4,7,from,5,8,Thrill Rides,Firefall
4,7,from,6,21,Thrill Rides,Firefall
4,7,from,7,15,Thrill Rides,Firefall
4,7,from,8,29,Thrill Rides,Firefall
4,7,from,9,27,Thrill Rides,Firefall
4,7,from,10,8,Thrill Rides,Firefall
4,7,from,11,27,Thrill Rides,Firefall
4,7,from,12,24,Thrill Rides,Firefall
4,7,from,13,25,Thrill Rides,Firefall
4,7,from,14,15,Thrill Rides,Firefall
4,7,from,25,5,Thrill Rides,Firefall
4,7,from,26,22,Thrill Rides,Firefall
4,7,from,27,14,Thrill Rides,Firefall
4,7,from,28,14,Thrill Rides,Firefall
4,7,from,29,38,Thrill Rides,Firefall
4,7,from,30,17,Thrill Rides,Firefall
4,7,from,31,5,Thrill Rides,Firefall
4,7,from,32,28,Thrill Rides,Firefall
4,7,from,33,16,Thrill Rides,Firefall
4,7,from,34,1,Thrill Rides,Firefall
4,7,from,35,18,Thrill Rides,Firefall
4,7,from,36,12,Thrill Rides,Firefall
4,7,from,37,19,Thrill Rides,Firefall
4,7,from,38,18,Thrill Rides,Firefall
4,7,from,39,40,Thrill Rides,Firefall
4,7,from,49,21,Thrill Rides,Firefall
4,7,from,50,9,Thrill Rides,Firefall
4,7,from,51,9,Thrill Rides,Firefall
4,7,from,52,9,Thrill Rides,Firefall
4,7,from,53,19,Thrill Rides,Firefall
4,7,from,54,26,Thrill Rides,Firefall
4,7,from,55,10,Thrill Rides,Firefall
4,7,from,56,13,Thrill Rides,Firefall
4,7,from,57,28,Thrill Rides,Firefall
4,7,from,58,20,Thrill Rides,Firefall
4,7,from,59,9,Thrill Rides,Firefall
4,7,from,60,25,Thrill Rides,Firefall
4,7,from,61,14,Thrill Rides,Firefall
4,7,from,62,5,Thrill Rides,Firefall
4,7,from,63,6,Thrill Rides,Firefall
4,7,to,1,8,Thrill Rides,Firefall
4,7,to,2,24,Thrill Rides,Firefall
4,7,to,3,15,Thrill Rides,Firefall
4,7,to,4,28,Thrill Rides,Firefall
4,7,to,5,19,Thrill Rides,Firefall
4,7,to,6,11,Thrill Rides,Firefall
4,7,to,7,12,Thrill Rides,Firefall
4,7,to,8,19,Thrill Rides,Firefall
4,7,to,9,17,Thrill Rides,Firefall
4,7,to,10,29,Thrill Rides,Firefall
4,7,to,11,23,Thrill Rides,Firefall
4,7,to,12,19,Thrill Rides,Firefall
4,7,to,13,14,Thrill Rides,Firefall
4,7,to,14,3,Thrill Rides,Firefall
4,7,to,25,5,Thrill Rides,Firefall
4,7,to,26,23,Thrill Rides,Firefall
4,7,to,27,25,Thrill Rides,Firefall
4,7,to,28,25,Thrill Rides,Firefall
4,7,to,29,14,Thrill Rides,Firefall
4,7,to,30,19,Thrill Rides,Firefall
4,7,to,31,12,Thrill Rides,Firefall
4,7,to,32,12,Thrill Rides,Firefall
4,7,to,33,27,Thrill Rides,Firefall
4,7,to,34,20,Thrill Rides,Firefall
4,7,to,35,9,Thrill Rides,Firefall
4,7,to,36,21,Thrill Rides,Firefall
4,7,to,37,9,Thrill Rides,Firefall
4,7,to,38,41,Thrill Rides,Firefall
4,7,to,39,1,Thrill Rides,Firefall
4,7,to,49,14,Thrill Rides,Firefall
4,7,to,50,3,Thrill Rides,Firefall
4,7,to,51,13,Thrill Rides,Firefall
4,7,to,52,20,Thrill Rides,Firefall
4,7,to,53,13,Thrill Rides,Firefall
4,7,to,54,17,Thrill Rides,Firefall
4,7,to,55,15,Thrill Rides,Firefall
4,7,to,56,17,Thrill Rides,Firefall
4,7,to,57,30,Thrill Rides,Firefall
4,7,to,58,44,Thrill Rides,Firefall
4,7,to,59,16,Thrill Rides,Firefall
4,7,to,60,7,Thrill Rides,Firefall
4,7,to,61,21,Thrill Rides,Firefall
4,7,to,62,12,Thrill Rides,Firefall
4,7,to,63,12,Thrill Rides,Firefall
4,8,from,1,8,Thrill Rides,Atmosfear
4,8,from,2,24,Thrill Rides,Atmosfear
4,8,from,3,13,Thrill Rides,Atmosfear
4,8,from,4,21,Thrill Rides,Atmosfear
4,8,from,5,45,Thrill Rides,Atmosfear
4,8,from,6,17,Thrill Rides,Atmosfear
4,8,from,7,12,Thrill Rides,Atmosfear
4,8,from,8,11,Thrill Rides,Atmosfear
4,8,from,9,32,Thrill Rides,Atmosfear
4,8,from,10,14,Thrill Rides,Atmosfear
4,8,from,11,26,Thrill Rides,Atmosfear
4,8,from,12,15,Thrill Rides,Atmosfear
4,8,from,13,22,Thrill Rides,Atmosfear
4,8,from,14,7,Thrill Rides,Atmosfear
4,8,from,25,10,Thrill Rides,Atmosfear
4,8,from,26,39,Thrill Rides,Atmosfear
4,8,from,27,21,Thrill Rides,Atmosfear
4,8,from,28,24,Thrill Rides,Atmosfear
4,8,from,29,18,Thrill Rides,Atmosfear
4,8,from,30,31,Thrill Rides,Atmosfear
4,8,from,31,25,Thrill Rides,Atmosfear
4,8,from,32,7,Thrill Rides,Atmosfear
4,8,from,33,24,Thrill Rides,Atmosfear
4,8,from,34,29,Thrill Rides,Atmosfear
4,8,from,35,6,Thrill Rides,Atmosfear
4,8,from,36,19,Thrill Rides,Atmosfear
4,8,from,37,16,Thrill Rides,Atmosfear
4,8,from,38,11,Thrill Rides,Atmosfear
4,8,from,39,5,Thrill Rides,Atmosfear
4,8,from,49,2,Thrill Rides,Atmosfear
4,8,from,50,41,Thrill Rides,Atmosfear
4,8,from,51,29,Thrill Rides,Atmosfear
4,8,from,52,22,Thrill Rides,Atmosfear
4,8,from,53,18,Thrill Rides,Atmosfear
4,8,from,54,18,Thrill Rides,Atmosfear
4,8,from,55,20,Thrill Rides,Atmosfear
4,8,from,56,21,Thrill Rides,Atmosfear
4,8,from,57,2,Thrill Rides,Atmosfear
4,8,from,58,24,Thrill Rides,Atmosfear
4,8,from,59,22,Thrill Rides,Atmosfear
4,8,from,60,24,Thrill Rides,Atmosfear
4,8,from,61,26,Thrill Rides,Atmosfear
4,8,from,62,22,Thrill Rides,Atmosfear
4,8,from,63,1,Thrill Rides,Atmosfear
4,8,to,1,4,Thrill Rides,Atmosfear
4,8,to,2,15,Thrill Rides,Atmosfear
4,8,to,3,59,Thrill Rides,Atmosfear
4,8,to,4,37,Thrill Rides,Atmosfear
4,8,to,5,12,Thrill Rides,Atmosfear
4,8,to,6,6,Thrill Rides,Atmosfear
4,8,to,7,5,Thrill Rides,Atmosfear
4,8,to,8,22,Thrill Rides,Atmosfear
4,8,to,9,8,Thrill Rides,Atmosfear
4,8,to,10,15,Thrill Rides,Atmosfear
4,8,to,11,14,Thrill Rides,Atmosfear
4,8,to,12,28,Thrill Rides,Atmosfear
4,8,to,25,11,Thrill Rides,Atmosfear
4,8,to,26,36,Thrill Rides,Atmosfear
4,8,to,27,36,Thrill Rides,Atmosfear
4,8,to,28,11,Thrill Rides,Atmosfear
4,8,to,29,19,Thrill Rides,Atmosfear
4,8,to,30,19,Thrill Rides,Atmosfear
4,8,to,31,22,Thrill Rides,Atmosfear
4,8,to,32,19,Thrill Rides,Atmosfear
4,8,to,33,12,Thrill Rides,Atmosfear
4,8,to,34,27,Thrill Rides,Atmosfear
4,8,to,35,12,Thrill Rides,Atmosfear
4,8,to,36,24,Thrill Rides,Atmosfear
4,8,to,37,14,Thrill Rides,Atmosfear
4,8,to,38,4,Thrill Rides,Atmosfear
4,8,to,39,9,Thrill Rides,Atmosfear
4,8,to,49,8,Thrill Rides,Atmosfear
4,8,to,50,39,Thrill Rides,Atmosfear
4,8,to,51,23,Thrill Rides,Atmosfear
4,8,to,52,43,Thrill Rides,Atmosfear
4,8,to,53,26,Thrill Rides,Atmosfear
4,8,to,54,32,Thrill Rides,Atmosfear
4,8,to,55,26,Thrill Rides,Atmosfear
4,8,to,56,21,Thrill Rides,Atmosfear
4,8,to,57,28,Thrill Rides,Atmosfear
4,8,to,58,22,Thrill Rides,Atmosfear
4,8,to,59,12,Thrill Rides,Atmosfear
4,8,to,60,20,Thrill Rides,Atmosfear
4,8,to,61,14,Thrill Rides,Atmosfear
4,8,to,62,23,Thrill Rides,Atmosfear
4,8,to,63,2,Thrill Rides,Atmosfear
4,81,from,2,17,Thrill Rides,Flight of the Swingodon
4,81,from,3,35,Thrill Rides,Flight of the Swingodon
4,81,from,4,24,Thrill Rides,Flight of the Swingodon
4,81,from,5,21,Thrill Rides,Flight of the Swingodon
4,81,from,6,29,Thrill Rides,Flight of the Swingodon
4,81,from,7,19,Thrill Rides,Flight of the Swingodon
4,81,from,8,23,Thrill Rides,Flight of the Swingodon
4,81,from,9,12,Thrill Rides,Flight of the Swingodon
4,81,from,10,21,Thrill Rides,Flight of the Swingodon
4,81,from,11,38,Thrill Rides,Flight of the Swingodon
4,81,from,12,20,Thrill Rides,Flight of the Swingodon
4,81,from,13,8,Thrill Rides,Flight of the Swingodon
4,81,from,14,10,Thrill Rides,Flight of the Swingodon
4,81,from,25,4,Thrill Rides,Flight of the Swingodon
4,81,from,26,26,Thrill Rides,Flight of the Swingodon
4,81,from,27,22,Thrill Rides,Flight of the Swingodon
4,81,from,28,7,Thrill Rides,Flight of the Swingodon
4,81,from,29,4,Thrill Rides,Flight of the Swingodon
4,81,from,30,11,Thrill Rides,Flight of the Swingodon
4,81,from,31,30,Thrill Rides,Flight of the Swingodon
4,81,from,32,30,Thrill Rides,Flight of the Swingodon
4,81,from,33,11,Thrill Rides,Flight of the Swingodon
4,81,from,34,47,Thrill Rides,Flight of the Swingodon
4,81,from,35,8,Thrill Rides,Flight of the Swingodon
4,81,from,36,19,Thrill Rides,Flight of the Swingodon
4,81,from,37,11,Thrill Rides,Flight of the Swingodon
4,81,from,38,8,Thrill Rides,Flight of the Swingodon
4,81,from,39,3,Thrill Rides,Flight of the Swingodon
4,81,from,49,7,Thrill Rides,Flight of the Swingodon
4,81,from,50,24,Thrill Rides,Flight of the Swingodon
4,81,from,51,13,Thrill Rides,Flight of the Swingodon
4,81,from,52,42,Thrill Rides,Flight of the Swingodon
4,81,from,53,11,Thrill Rides,Flight of the Swingodon
4,81,from,54,31,Thrill Rides,Flight of the Swingodon
4,81,from,55,26,Thrill Rides,Flight of the Swingodon
4,81,from,56,33,Thrill Rides,Flight of the Swingodon
4,81,from,57,6,Thrill Rides,Flight of the Swingodon
4,81,from,58,12,Thrill Rides,Flight of the Swingodon
4,81,from,59,28,Thrill Rides,Flight of the Swingodon
4,81,from,60,15,Thrill Rides,Flight of the Swingodon
4,81,from,61,19,Thrill Rides,Flight of the Swingodon
4,81,from,62,13,Thrill Rides,Flight of the Swingodon
4,81,to,1,11,Thrill Rides,Flight of the Swingodon
4,81,to,2,45,Thrill Rides,Flight of the Swingodon
4,81,to,3,8,Thrill Rides,Flight of the Swingodon
4,81,to,4,5,Thrill Rides,Flight of the Swingodon
4,81,to,5,16,Thrill Rides,Flight of the Swingodon
4,81,to,6,6,Thrill Rides,Flight of the Swingodon
4,81,to,7,17,Thrill Rides,Flight of the Swingodon
4,81,to,8,17,Thrill Rides,Flight of the Swingodon
4,81,to,9,21,Thrill Rides,Flight of the Swingodon
4,81,to,10,17,Thrill Rides,Flight of the Swingodon
4,81,to,11,16,Thrill Rides,Flight of the Swingodon
4,81,to,12,16,Thrill Rides,Flight of the Swingodon
4,81,to,13,18,Thrill Rides,Flight of the Swingodon
4,81,to,14,4,Thrill Rides,Flight of the Swingodon
4,81,to,25,8,Thrill Rides,Flight of the Swingodon
4,81,to,26,39,Thrill Rides,Flight of the Swingodon
4,81,to,27,20,Thrill Rides,Flight of the Swingodon
4,81,to,28,5,Thrill Rides,Flight of the Swingodon
4,81,to,29,18,Thrill Rides,Flight of the Swingodon
4,81,to,30,12,Thrill Rides,Flight of the Swingodon
4,81,to,31,23,Thrill Rides,Flight of the Swingodon
4,81,to,32,30,Thrill Rides,Flight of the Swingodon
4,81,to,33,13,Thrill Rides,Flight of the Swingodon
4,81,to,34,16,Thrill Rides,Flight of the Swingodon
4,81,to,35,19,Thrill Rides,Flight of the Swingodon
4,81,to,36,18,Thrill Rides,Flight of the Swingodon
4,81,to,37,3,Thrill Rides,Flight of the Swingodon
4,81,to,38,8,Thrill Rides,Flight of the Swingodon
4,81,to,39,4,Thrill Rides,Flight of the Swingodon
4,81,to,49,12,Thrill Rides,Flight of the Swingodon
4,81,to,50,19,Thrill Rides,Flight of the Swingodon
4,81,to,51,7,Thrill Rides,Flight of the Swingodon
4,81,to,52,6,Thrill Rides,Flight of the Swingodon
4,81,to,53,43,Thrill Rides,Flight of the Swingodon
4,81,to,54,16,Thrill Rides,Flight of the Swingodon
4,81,to,55,6,Thrill Rides,Flight of the Swingodon
4,81,to,56,24,Thrill Rides,Flight of the Swingodon
4,81,to,57,33,Thrill Rides,Flight of the Swingodon
4,81,to,58,15,Thrill Rides,Flight of the Swingodon
4,81,to,59,27,Thrill Rides,Flight of the Swingodon
4,81,to,60,8,Thrill Rides,Flight of the Swingodon
4,81,to,61,10,Thrill Rides,Flight of the Swingodon
4,81,to,62,56,Thrill Rides,Flight of the Swingodon
4,81,to,63,5,Thrill Rides,Flight of the Swingodon
4,9,from,2,1,Kiddie Rides,North Line
4,9,from,3,7,Kiddie Rides,North Line
4,9,from,4,3,Kiddie Rides,North Line
4,9,from,5,2,Kiddie Rides,North Line
4,9,from,6,7,Kiddie Rides,North Line
4,9,from,10,5,Kiddie Rides,North Line
4,9,from,26,9,Kiddie Rides,North Line
4,9,from,27,5,Kiddie Rides,North Line
4,9,from,29,3,Kiddie Rides,North Line
4,9,from,32,7,Kiddie Rides,North Line
4,9,from,33,1,Kiddie Rides,North Line
4,9,from,35,1,Kiddie Rides,North Line
4,9,from,37,2,Kiddie Rides,North Line
4,9,from,51,4,Kiddie Rides,North Line
4,9,from,53,1,Kiddie Rides,North Line
4,9,from,54,5,Kiddie Rides,North Line
4,9,from,55,9,Kiddie Rides,North Line
4,9,from,57,11,Kiddie Rides,North Line
4,9,from,59,5,Kiddie Rides,North Line
4,9,from,60,6,Kiddie Rides,North Line
4,9,to,1,5,Kiddie Rides,North Line
4,9,to,2,1,Kiddie Rides,North Line
4,9,to,3,13,Kiddie Rides,North Line
4,9,to,4,4,Kiddie Rides,North Line
4,9,to,5,7,Kiddie Rides,North Line
4,9,to,7,2,Kiddie Rides,North Line
4,9,to,8,2,Kiddie Rides,North Line
4,9,to,9,2,Kiddie Rides,North Line
4,9,to,10,13,Kiddie Rides,North Line
4,9,to,11,4,Kiddie Rides,North Line
4,9,to,27,3,Kiddie Rides,North Line
4,9,to,28,40,Kiddie Rides,North Line
4,9,to,30,10,Kiddie Rides,North Line
4,9,to,34,1,Kiddie Rides,North Line
4,9,to,35,3,Kiddie Rides,North Line
4,9,to,51,5,Kiddie Rides,North Line
4,9,to,52,2,Kiddie Rides,North Line
4,9,to,55,3,Kiddie Rides,North Line
4,9,to,56,6,Kiddie Rides,North Line
4,9,to,57,2,Kiddie Rides,North Line
4,9,to,59,1,Kiddie Rides,North Line
4,EE,from,1,37,Other,Entrance East
4,EE,from,2,10,Other,Entrance East
4,EE,from,8,3,Other,Entrance East
4,EE,from,25,39,Other,Entrance East
4,EE,from,26,26,Other,Entrance East
4,EE,from,27,5,Other,Entrance East
4,EE,from,36,6,Other,Entrance East
4,EE,from,49,63,Other,Entrance East
4,EE,from,50,20,Other,Entrance East
4,EE,from,51,1,Other,Entrance East
4,EE,from,53,6,Other,Entrance East
4,EE,from,57,4,Other,Entrance East
4,EE,to,4,3,Other,Entrance East
4,EE,to,6,6,Other,Entrance East
4,EE,to,10,4,Other,Entrance East
4,EE,to,34,6,Other,Entrance East
4,EE,to,52,4,Other,Entrance East
4,EE,to,54,9,Other,Entrance East
4,EE,to,55,10,Other,Entrance East
4,EE,to,58,4,Other,Entrance East
4,EE,to,59,6,Other,Entrance East
4,EN,from,1,58,Other,Entrance North
4,EN,from,2,37,Other,Entrance North
4,EN,from,3,3,Other,Entrance North
4,EN,from,25,110,Other,Entrance North
4,EN,from,26,89,Other,Entrance North
4,EN,from,27,26,Other,Entrance North
4,EN,from,31,10,Other,Entrance North
4,EN,from,49,103,Other,Entrance North
4,EN,from,50,97,Other,Entrance North
4,EN,from,51,13,Other,Entrance North
4,EN,from,52,2,Other,Entrance North
4,EN,from,59,5,Other,Entrance North
4,EW,from,1,28,Other,Entrance West
4,EW,from,2,1,Other,Entrance West
4,EW,from,3,1,Other,Entrance West
4,EW,from,4,4,Other,Entrance West
4,EW,from,25,30,Other,Entrance West
4,EW,from,26,25,Other,Entrance West
4,EW,from,32,4,Other,Entrance West
4,EW,from,35,4,Other,Entrance West
4,EW,from,49,70,Other,Entrance West
4,EW,from,50,30,Other,Entrance West
4,EW,from,56,10,Other,Entrance West
4,EW,to,6,4,Other,Entrance West
4,EW,to,7,6,Other,Entrance West
4,EW,to,11,4,Other,Entrance West
4,EW,to,30,5,Other,Entrance West
4,EW,to,31,4,Other,Entrance West
4,OP,to,6,10,Other,Outside Park
4,OP,to,7,9,Other,Outside Park
4,OP,to,8,14,Other,Outside Park
4,OP,to,9,31,Other,Outside Park
4,OP,to,10,21,Other,Outside Park
4,OP,to,11,29,Other,Outside Park
4,OP,to,12,69,Other,Outside Park
4,OP,to,13,20,Other,Outside Park
4,OP,to,14,16,Other,Outside Park
4,OP,to,15,4,Other,Outside Park
4,OP,to,30,27,Other,Outside Park
4,OP,to,32,4,Other,Outside Park
4,OP,to,33,16,Other,Outside Park
4,OP,to,34,28,Other,Outside Park
4,OP,to,35,78,Other,Outside Park
4,OP,to,36,107,Other,Outside Park
4,OP,to,37,158,Other,Outside Park
4,OP,to,38,118,Other,Outside Park
4,OP,to,39,115,Other,Outside Park
4,OP,to,40,31,Other,Outside Park
4,OP,to,53,5,Other,Outside Park
4,OP,to,54,20,Other,Outside Park
4,OP,to,55,4,Other,Outside Park
4,OP,to,56,4,Other,Outside Park
4,OP,to,57,19,Other,Outside Park
4,OP,to,58,52,Other,Outside Park
4,OP,to,59,81,Other,Outside Park
4,OP,to,60,96,Other,Outside Park
4,OP,to,61,165,Other,Outside Park
4,OP,to,62,111,Other,Outside Park
4,OP,to,63,44,Other,Outside Park
5,1,from,1,5,Thrill Rides,Wrightiraptor Mountain
5,1,from,2,12,Thrill Rides,Wrightiraptor Mountain
5,1,from,3,24,Thrill Rides,Wrightiraptor Mountain
5,1,from,4,20,Thrill Rides,Wrightiraptor Mountain
5,1,from,5,21,Thrill Rides,Wrightiraptor Mountain
5,1,from,6,30,Thrill Rides,Wrightiraptor Mountain
5,1,from,7,17,Thrill Rides,Wrightiraptor Mountain
5,1,from,8,45,Thrill Rides,Wrightiraptor Mountain
5,1,from,9,34,Thrill Rides,Wrightiraptor Mountain
5,1,from,10,27,Thrill Rides,Wrightiraptor Mountain
5,1,from,11,5,Thrill Rides,Wrightiraptor Mountain
