timeBin,x,y,n
52,88,53,195
52,88,54,197
52,88,55,167
52,88,56,308
52,88,57,240
52,88,58,260
52,88,59,263
52,88,60,297
52,88,61,312
52,88,62,584
52,88,63,149
52,88,64,353
52,88,65,283
52,88,66,268
52,88,67,8
52,88,79,178
52,88,80,244
52,89,47,115
52,89,48,147
52,89,49,305
52,89,50,607
52,89,51,480
52,89,52,294
52,89,53,288
52,89,54,268
52,89,55,288
52,89,56,314
52,89,57,399
52,89,58,349
52,89,59,358
52,89,60,333
52,89,61,420
52,89,62,138
52,89,63,193
52,89,64,111
52,89,65,104
52,89,78,101
52,89,79,299
52,90,51,167
52,90,52,187
52,90,53,207
52,90,54,212
52,90,55,229
52,90,56,203
52,90,57,186
52,90,58,217
52,90,59,197
52,90,60,193
52,90,61,93
52,90,62,89
52,90,78,85
52,90,79,299
52,91,77,55
52,91,78,89
52,91,79,25
52,91,80,238
52,92,77,96
52,92,78,35
52,92,79,4
52,92,80,7
52,92,81,164
52,93,76,15
52,93,77,41
52,94,76,36
52,94,77,20
52,95,76,30
52,95,77,26
52,96,76,32
52,96,77,24
52,97,76,30
52,97,77,26
52,98,76,24
52,98,77,32
52,99,77,52
53,0,67,16
53,1,66,11
53,1,67,5
53,2,66,6
53,2,67,10
53,3,66,78
53,3,67,6
53,4,66,63
53,4,67,74
53,5,66,77
53,5,67,55
53,6,43,226
53,6,66,71
53,6,67,65
53,7,42,193
53,7,43,195
53,7,66,67
53,7,67,73
53,8,42,205
53,8,43,190
53,8,66,69
53,8,67,64
53,9,42,157
53,9,43,234
53,9,66,58
53,9,67,76
53,10,42,132
53,10,43,164
53,10,44,108
53,10,66,67
53,10,67,62
53,11,43,238
53,11,44,158
53,11,66,78
53,11,67,69
53,12,43,209
53,12,44,182
53,12,66,70
53,12,67,70
53,13,43,201
53,13,44,191
53,13,66,74
53,13,67,61
53,14,43,428
53,14,44,546
53,14,66,82
53,14,67,65
53,15,40,87
53,15,41,841
53,15,42,868
53,15,43,580
53,15,44,683
53,15,45,1517
53,15,46,1020
53,15,47,46
53,15,66,65
53,15,67,70
53,16,39,54
53,16,40,1423
53,16,41,1577
53,16,42,1008
53,16,43,608
53,16,44,1495
53,16,45,1186
53,16,46,1663
53,16,47,1547
53,16,48,96
53,16,49,191
53,16,66,689
53,16,67,59
53,17,38,40
53,17,39,2155
53,17,40,958
53,17,42,638
53,17,43,1108
53,17,47,1210
53,17,48,2554
53,17,49,46
53,17,50,100
53,17,66,610
53,17,67,751
53,18,37,23
53,18,38,2170
53,18,49,2538
53,18,50,53
53,18,51,69
53,18,66,736
53,18,67,702
53,19,37,1466
53,19,38,473
53,19,39,463
53,19,50,2561
53,19,51,54
53,19,52,43
53,19,66,714
53,19,67,724
53,20,36,1390
53,20,37,238
53,20,38,459
53,20,39,501
53,20,51,2589
53,20,52,57
53,20,66,745
53,20,67,707
53,21,21,187
53,21,22,486
53,21,23,492
53,21,24,485
53,21,25,495
53,21,26,482
53,21,27,405
53,21,28,554
53,21,29,549
53,21,30,564
53,21,31,553
53,21,32,572
53,21,33,721
53,21,34,675
53,21,35,1394
53,21,36,315
53,21,37,813
53,21,38,377
53,21,39,399
53,21,40,216
53,21,51,798
53,21,52,2108
53,21,66,714
53,21,67,767
53,22,20,275
53,22,21,774
53,22,22,492
53,22,23,492
53,22,24,499
53,22,25,476
53,22,26,484
53,22,27,679
53,22,28,587
53,22,29,581
53,22,30,572
53,22,31,581
53,22,32,585
53,22,33,563
53,22,34,876
53,22,35,194
53,22,38,1097
53,22,39,454
53,22,40,188
53,22,52,1183
53,22,53,1858
53,22,66,722
53,22,67,735
53,23,19,334
53,23,20,719
53,23,38,852
53,23,39,897
53,23,53,1377
53,23,54,1827
53,23,66,821
53,23,67,727
53,24,18,372
53,24,19,688
53,24,38,1243
53,24,39,507
53,24,54,1501
53,24,55,1744
53,24,66,762
53,24,67,849
53,25,17,417
53,25,18,651
53,25,37,942
53,25,38,508
53,25,39,381
53,25,55,1575
53,25,56,1686
53,25,57,50
53,25,66,847
53,25,67,747
53,26,16,467
53,26,17,599
53,26,36,738
53,26,37,497
53,26,38,626
53,26,56,1631
53,26,57,1589
53,26,58,95
53,26,59,201
53,26,66,779
53,26,67,819
53,27,15,851
53,27,16,354
53,27,17,181
53,27,35,453
53,27,36,544
53,27,37,854
53,27,57,1709
53,27,58,1547
53,27,59,103
53,27,66,799
53,27,67,775
53,28,16,986
53,28,35,601
53,28,36,1162
53,28,58,1938
53,28,59,1301
53,28,66,962
53,28,67,796
53,29,15,561
53,29,16,551
53,29,35,874
53,29,36,894
53,29,58,904
53,29,59,1578
53,29,60,828
53,29,66,895
53,29,67,1151
53,30,15,534
53,30,16,593
53,30,35,1231
53,30,36,434
53,30,59,1444
53,30,60,1776
53,30,66,1053
53,30,67,1101
53,31,15,559
53,31,16,557
53,31,34,1185
53,31,35,317
53,31,36,473
53,31,59,208
53,31,60,1595
53,31,61,1414
53,31,66,1251
53,31,67,912
53,32,15,571
53,32,16,539
53,32,33,926
53,32,34,569
53,32,35,1228
53,32,36,364
53,32,37,261
53,32,60,339
53,32,61,1897
53,32,62,908
53,32,65,563
53,32,66,1024
53,32,67,1115
53,33,15,556
53,33,16,565
53,33,36,1376
53,33,37,437
53,33,61,460
53,33,62,2444
53,33,65,1649
53,33,66,884
53,33,67,1369
53,33,68,1853
53,33,69,1570
53,34,15,554
53,34,16,565
53,34,36,698
53,34,37,1034
53,34,38,240
53,34,61,261
53,34,62,358
53,34,63,2346
53,34,64,2040
53,34,65,897
53,34,66,1949
53,34,67,1216
53,34,68,1361
53,34,69,1547
53,34,70,2709
53,35,15,577
53,35,16,518
53,35,37,1193
53,35,38,784
53,35,62,482
53,35,63,660
53,35,64,962
53,35,65,1672
53,35,71,2719
53,36,15,470
53,36,16,630
53,36,37,892
53,36,38,914
53,36,39,189
53,36,62,642
53,36,63,639
53,36,64,1386
53,36,72,2722
53,37,16,686
53,37,17,402
53,37,37,1114
53,37,38,831
53,37,62,911
53,37,63,1671
53,37,73,2732
53,38,16,537
53,38,17,573
53,38,36,716
53,38,37,1205
53,38,38,49
53,38,61,557
53,38,62,1521
53,38,63,601
53,38,73,1262
53,38,74,1853
53,38,90,709
53,38,91,913
53,39,16,552
53,39,17,541
53,39,36,1644
53,39,37,106
53,39,61,1738
53,39,62,929
53,39,73,749
53,39,74,1464
53,39,75,1079
53,39,92,913
53,40,17,967
53,40,35,1621
53,40,36,51
53,40,37,58
53,40,38,42
53,40,60,1592
53,40,61,1056
53,40,62,85
53,40,74,1226
53,40,75,1970
53,40,93,913
53,41,17,132
53,41,18,858
53,41,34,1645
53,41,35,68
53,41,36,180
53,41,37,66
53,41,38,44
53,41,59,1521
53,41,60,1097
53,41,61,133
53,41,74,78
53,41,75,1438
53,41,76,1759
53,41,94,913
53,42,18,438
53,42,19,993
53,42,20,936
53,42,21,727
53,42,32,174
53,42,33,1681
53,42,34,89
53,42,35,195
53,42,36,139
53,42,37,268
53,42,58,1458
53,42,59,1124
53,42,60,240
53,42,75,123
53,42,76,1616
53,42,77,1550
53,42,94,913
53,43,17,554
53,43,18,235
53,43,19,608
53,43,20,818
53,43,21,1057
53,43,22,1075
53,43,23,677
53,43,31,267
53,43,32,1617
53,43,33,104
53,43,34,144
53,43,56,222
53,43,57,1466
53,43,58,1182
53,43,59,124
53,43,75,136
53,43,76,31
53,43,77,1755
53,43,78,1344
53,43,92,376
53,43,93,912
53,44,16,601
53,44,17,165
53,44,18,542
53,44,22,699
53,44,23,1110
53,44,24,1008
53,44,25,1444
53,44,29,197
53,44,30,329
53,44,31,1593
53,44,32,149
53,44,33,93
53,44,56,1427
53,44,57,1301
53,44,58,100
53,44,76,51
53,44,77,31
53,44,78,2027
53,44,79,849
53,44,90,332
53,44,91,542
53,44,92,770
53,45,15,632
53,45,16,148
53,45,17,512
53,45,24,1352
53,45,25,1318
53,45,26,2179
53,45,27,293
53,45,28,321
53,45,29,234
53,45,30,1600
53,45,31,96
53,45,55,1377
53,45,56,1357
53,45,57,85
53,45,77,54
53,45,78,29
53,45,79,2546
53,45,89,501
53,45,90,408
53,45,91,664
53,46,14,652
53,46,15,192
53,46,16,479
53,46,27,2127
53,46,28,219
53,46,29,1525
53,46,54,1270
53,46,55,1495
53,46,56,63
53,46,57,6
53,46,78,61
53,46,79,29
53,46,80,2553
53,46,81,445
53,46,82,358
53,46,83,349
53,46,84,353
53,46,85,324
53,46,86,272
53,46,87,428
53,46,88,659
53,46,89,422
53,46,90,511
53,47,11,668
53,47,12,508
53,47,13,672
53,47,14,251
53,47,15,394
53,47,27,951
53,47,28,2225
53,47,29,744
53,47,53,1105
53,47,54,1622
53,47,56,21
53,47,57,6
53,47,79,65
53,47,80,27
53,47,81,2303
53,47,82,458
53,47,83,411
53,47,84,408
53,47,85,428
53,47,86,706
53,47,87,518
53,47,88,520
53,47,89,324
53,48,12,505
53,48,13,298
53,48,14,244
53,48,28,2134
53,48,29,1683
53,48,52,696
53,48,53,1353
53,48,54,734
53,48,56,15
53,48,57,13
53,48,58,1
53,48,82,2026
53,48,83,262
53,48,84,249
53,48,85,742
53,48,86,510
53,48,87,453
53,49,28,1915
53,49,29,1885
53,49,52,1586
53,49,53,1162
53,49,57,24
53,49,58,5
53,49,83,1838
53,49,84,550
53,50,28,1918
53,50,29,1914
53,50,51,1250
53,50,52,940
53,50,53,642
53,50,57,25
53,50,83,962
53,50,84,1399
53,51,28,1918
53,51,29,1876
53,51,50,798
53,51,51,1049
53,51,52,1012
53,51,83,640
53,51,84,1075
53,51,85,748
53,52,28,1469
53,52,29,2368
53,52,50,1512
53,52,51,1258
53,52,84,1184
53,52,85,1250
53,53,29,2067
53,53,30,1821
53,53,49,1301
53,53,50,1091
53,53,51,444
53,53,85,1566
53,53,86,819
53,54,29,1303
53,54,30,1734
53,54,31,1011
53,54,48,1043
53,54,49,1100
53,54,50,692
53,54,85,907
53,54,86,1479
53,55,30,2277
53,55,31,1491
53,55,47,693
53,55,48,1236
53,55,49,834
53,55,50,280
53,55,86,1461
53,55,87,921
53,56,30,1594
53,56,31,2186
53,56,47,1748
53,56,48,874
53,56,86,1484
53,56,87,855
53,57,30,1210
53,57,31,1584
53,57,32,1194
53,57,46,1730
53,57,47,900
53,57,55,8
53,57,56,8
53,57,57,1
53,57,58,240
53,57,59,240
53,57,60,253
53,57,61,252
53,57,62,234
53,57,63,217
53,57,64,348
53,57,65,198
53,57,66,156
53,57,67,151
53,57,68,165
53,57,69,264
53,57,70,255
53,57,71,252
53,57,72,246
53,57,73,376
53,57,74,314
53,57,75,324
53,57,76,343
53,57,77,283
53,57,78,223
53,57,79,260
53,57,80,480
53,57,81,554
53,57,82,590
53,57,83,588
53,57,84,589
53,57,85,1124
53,57,86,346
53,57,87,649
53,57,88,448
53,58,31,2236
53,58,32,1559
53,58,45,1685
53,58,46,936
53,58,55,8
53,58,56,3
53,58,57,458
53,58,58,237
53,58,59,238
53,58,60,219
53,58,61,223
53,58,62,231
53,58,63,251
53,58,64,146
53,58,65,288
53,58,66,156
53,58,67,161
53,58,68,345
53,58,69,250
53,58,70,258
53,58,71,262
53,58,72,272
53,58,73,242
53,58,74,349
53,58,75,335
53,58,76,315
53,58,77,373
53,58,78,289
53,58,79,361
53,58,80,734
53,58,81,575
53,58,82,575
53,58,83,583
53,58,84,569
53,58,85,74
53,58,86,448
53,58,87,473
53,58,88,740
53,59,31,1529
53,59,32,2243
53,59,44,1643
53,59,45,979
53,59,46,60
53,59,55,7
53,59,56,453
53,59,66,176
53,59,67,201
53,59,78,200
53,59,79,614
53,59,87,678
53,59,88,476
53,59,89,485
53,60,31,414
53,60,32,2078
53,60,33,1390
53,60,37,231
53,60,43,1567
53,60,44,1078
53,60,45,38
53,60,55,258
53,60,56,221
53,60,66,112
53,60,67,120
53,60,78,304
53,60,79,327
53,60,87,484
53,60,88,600
53,60,89,283
53,61,30,182
53,61,31,211
53,61,32,387
53,61,33,2784
53,61,36,610
53,61,37,123
53,61,42,1498
53,61,43,1295
53,61,55,221
53,61,56,258
53,61,66,109
53,61,67,125
53,61,78,303
53,61,79,329
53,61,87,437
53,61,88,587
53,61,89,334
53,62,29,69
53,62,30,129
53,62,31,375
53,62,32,301
53,62,33,288
53,62,34,2779
53,62,35,1379
53,62,36,848
53,62,37,1197
53,62,41,1601
53,62,42,876
53,62,43,673
53,62,44,879
53,62,45,406
53,62,55,255
53,62,56,228
53,62,66,117
53,62,67,115
53,62,78,326
53,62,79,305
53,62,87,449
53,62,88,558
53,62,89,271
53,62,90,81
53,63,28,64
53,63,29,14
53,63,30,255
53,63,31,441
53,63,32,374
53,63,33,273
53,63,34,349
53,63,35,1952
53,63,36,1047
53,63,37,1086
53,63,38,1958
53,63,39,1771
53,63,40,1903
53,63,41,951
53,63,42,931
53,63,43,1034
53,63,44,1118
53,63,45,856
53,63,46,835
53,63,55,240
53,63,56,239
53,63,66,119
53,63,67,114
53,63,78,307
53,63,79,331
53,63,87,471
53,63,88,562
53,63,89,323
53,63,91,5
53,63,96,2
53,63,97,1
53,63,98,5
53,63,99,5
53,64,27,61
53,64,28,11
53,64,29,324
53,64,30,121
53,64,32,546
53,64,33,505
53,64,36,1165
53,64,37,787
53,64,38,1471
53,64,39,1686
53,64,40,1706
53,64,41,887
53,64,42,1026
53,64,43,1441
53,64,44,875
53,64,45,1168
53,64,46,793
53,64,47,1144
53,64,55,453
53,64,56,13
53,64,66,118
53,64,67,112
53,64,78,298
53,64,79,326
53,64,87,577
53,64,88,745
53,64,92,5
53,64,93,2
53,64,94,5
53,64,95,3
53,64,96,3
53,64,97,4
53,65,26,58
53,65,27,8
53,65,28,327
53,65,32,482
53,65,33,446
53,65,36,99
53,65,37,666
53,65,41,1570
53,65,42,1350
53,65,46,861
53,65,47,798
53,65,48,1573
53,65,49,1159
53,65,50,1195
53,65,51,1185
53,65,52,1180
53,65,53,1204
53,65,54,1034
53,65,55,4
53,65,56,12
53,65,66,125
53,65,67,105
53,65,78,305
53,65,79,322
53,65,87,703
53,65,88,667
53,65,93,3
53,65,95,2
53,66,25,49
53,66,26,11
53,66,27,329
53,66,32,487
53,66,33,440
53,66,36,187
53,66,37,190
53,66,41,1197
53,66,42,1216
53,66,47,516
53,66,48,736
53,66,49,1159
53,66,50,1139
53,66,51,1142
53,66,52,1171
53,66,53,1141
53,66,54,1312
53,66,55,907
53,66,56,4
53,66,66,116
53,66,67,113
53,66,78,319
53,66,79,313
53,66,87,717
53,66,88,653
53,67,24,32
53,67,25,16
53,67,26,336
53,67,32,465
53,67,33,467
53,67,37,224
53,67,41,486
53,67,42,1840
53,67,55,1080
53,67,56,1105
53,67,66,440
53,67,67,382
53,67,78,498
53,67,79,112
53,67,87,1279
53,68,24,28
53,68,25,350
53,68,32,401
53,68,33,525
53,68,41,346
53,68,42,493
53,68,43,1569
53,68,56,896
53,68,57,1334
53,68,58,807
53,68,59,920
53,68,60,728
53,68,61,609
53,68,62,598
53,68,63,646
53,68,64,694
53,68,65,1065
53,68,66,793
53,68,67,682
53,68,68,998
53,68,69,900
53,68,70,934
53,68,71,894
53,68,72,789
53,68,73,913
53,68,74,914
53,68,75,418
53,68,76,357
53,68,77,570
53,68,78,231
53,68,79,69
53,68,80,47
53,68,82,1
53,68,83,165
53,68,84,541
53,68,85,696
53,68,86,1280
53,69,24,217
53,69,25,215
53,69,32,316
53,69,33,388
53,69,34,248
53,69,41,276
53,69,42,327
53,69,43,525
53,69,44,1099
53,69,57,615
53,69,58,1113
53,69,59,939
53,69,60,1105
53,69,61,719
53,69,62,698
53,69,63,654
53,69,64,1221
53,69,65,860
53,69,66,770
53,69,67,905
53,69,68,804
53,69,69,917
53,69,70,884
53,69,71,918
53,69,72,1045
53,69,73,919
53,69,74,905
53,69,75,1329
53,69,76,441
53,69,77,268
53,69,78,229
53,69,79,313
53,69,80,31
53,69,81,14
53,69,82,289
53,69,83,720
53,69,84,850
53,69,85,685
53,70,24,215
53,70,25,225
53,70,33,556
53,70,34,355
53,70,42,467
53,70,43,360
53,70,44,987
53,70,61,578
53,70,62,326
53,70,63,697
53,70,76,1088
53,70,77,212
53,70,78,198
53,70,79,198
53,70,80,356
53,70,81,366
53,70,82,1058
53,70,83,511
53,71,24,210
53,71,25,219
53,71,33,403
53,71,34,521
53,71,42,325
53,71,43,360
53,71,44,318
53,71,45,844
53,71,61,99
53,71,62,490
53,71,77,1093
53,71,78,203
53,71,79,134
53,71,80,591
53,71,81,1256
53,72,24,218
53,72,25,213
53,72,33,328
53,72,34,383
53,72,35,241
53,72,43,555
53,72,44,278
53,72,45,333
53,72,46,688
53,72,61,234
53,72,62,256
53,72,76,482
53,72,77,342
53,72,78,438
53,72,79,780
53,72,80,851
53,72,81,198
53,72,82,873
53,73,20,12
53,73,24,262
53,73,25,166
53,73,33,274
53,73,34,397
53,73,35,283
53,73,44,681
53,73,45,266
53,73,46,451
53,73,47,455
53,73,61,305
53,73,62,184
53,73,75,318
53,73,76,331
53,73,77,224
53,73,78,1090
53,73,79,567
53,73,81,367
53,73,82,261
53,73,83,918
53,73,84,605
53,74,21,14
53,74,23,151
53,74,24,161
53,74,25,142
53,74,33,198
53,74,34,410
53,74,35,345
53,74,45,784
53,74,46,359
53,74,47,687
53,74,60,206
53,74,61,289
53,74,74,169
53,74,75,288
53,74,76,225
53,74,77,1197
53,74,82,220
53,74,83,329
53,74,84,568
53,74,85,686
53,75,22,73
53,75,23,127
53,75,24,134
53,75,25,126
53,75,34,444
53,75,35,498
53,75,46,898
53,75,47,473
53,75,48,440
53,75,60,283
53,75,61,207
53,75,74,320
53,75,75,88
53,75,76,966
53,75,77,496
53,75,84,153
53,75,85,442
53,75,86,839
53,75,87,155
53,76,22,51
53,76,23,143
53,76,24,235
53,76,34,245
53,76,35,427
53,76,36,266
53,76,47,1154
53,76,48,531
53,76,59,108
53,76,60,133
53,76,61,185
53,76,73,266
53,76,74,31
53,76,75,960
53,76,76,253
53,76,77,363
53,76,78,249
53,76,87,791
53,76,88,230
53,77,23,181
53,77,24,242
53,77,35,401
53,77,36,486
53,77,47,855
53,77,48,825
53,77,59,155
53,77,60,191
53,77,73,48
53,77,74,826
53,77,76,610
53,77,77,378
53,77,78,300
53,77,87,427
53,77,88,450
53,78,24,270
53,78,25,152
53,78,35,242
53,78,36,315
53,78,37,352
53,78,47,357
53,78,48,1091
53,78,59,214
53,78,60,131
53,78,73,470
53,78,74,461
53,78,76,334
53,78,77,611
53,78,78,327
53,78,87,336
53,78,88,416
53,78,89,162
53,79,25,244
53,79,36,509
53,79,37,322
53,79,47,788
53,79,48,279
53,79,58,134
53,79,59,212
53,79,73,468
53,79,74,455
53,79,76,230
53,79,77,477
53,79,78,587
53,79,87,383
53,79,88,181
53,79,89,214
53,80,37,769
53,80,46,657
53,80,47,245
53,80,48,201
53,80,58,219
53,80,59,131
53,80,73,630
53,80,74,295
53,80,77,463
53,80,78,554
53,80,79,293
53,80,87,209
53,80,88,297
53,81,38,765
53,81,39,270
53,81,45,572
53,81,46,226
53,81,47,332
53,81,57,135
53,81,58,209
53,81,72,481
53,81,73,471
53,81,77,355
53,81,78,347
53,81,79,453
53,81,87,328
53,81,88,180
53,82,39,559
53,82,40,419
53,82,41,125
53,82,42,88
53,82,43,16
53,82,44,444
53,82,45,246
53,82,46,431
53,82,57,223
53,82,58,120
53,82,71,323
53,82,72,605
53,82,73,13
53,82,78,475
53,82,79,312
53,82,80,252
53,82,86,210
53,82,87,189
53,82,88,157
53,83,40,425
53,83,41,405
53,83,42,114
53,83,43,388
53,83,44,263
53,83,45,558
53,83,56,137
53,83,57,202
53,83,71,824
53,83,72,28
53,83,78,430
53,83,79,458
53,83,85,177
53,83,86,86
53,83,87,151
53,83,88,151
53,84,41,322
53,84,42,465
53,84,43,178
53,84,44,988
53,84,56,318
53,84,57,10
53,84,70,819
53,84,71,36
53,84,78,323
53,84,79,487
53,84,84,160
53,84,85,109
53,84,86,175
53,85,42,198
53,85,43,703
53,85,44,243
53,85,45,881
53,85,46,333
53,85,55,307
53,85,56,21
53,85,68,303
53,85,69,814
53,85,70,40
53,85,79,321
53,85,80,394
53,85,81,55
53,85,82,63
53,85,83,175
53,85,84,49
53,85,85,36
53,85,86,162
53,86,44,883
53,86,45,155
53,86,46,509
53,86,47,534
53,86,54,320
53,86,55,19
53,86,56,18
53,86,66,289
53,86,67,470
53,86,68,594
53,86,69,55
53,86,80,443
53,86,81,210
53,86,82,147
53,86,83,35
53,87,45,337
53,87,46,157
53,87,47,426
53,87,48,727
53,87,53,399
53,87,54,86
53,87,55,161
53,87,63,529
53,87,64,406
53,87,65,488
53,87,66,362
53,87,67,498
53,87,68,96
53,87,79,157
53,87,80,143
53,87,81,313
53,88,46,240
53,88,47,179
53,88,48,318
53,88,49,806
53,88,50,494
53,88,51,410
53,88,52,569
53,88,53,211
53,88,54,203
53,88,55,184
53,88,56,320
53,88,57,256
53,88,58,260
53,88,59,269
53,88,60,319
53,88,61,338
53,88,62,564
53,88,63,216
53,88,64,439
53,88,65,357
53,88,66,366
53,88,67,42
53,88,79,209
53,88,80,222
53,89,47,105
53,89,48,137
53,89,49,260
53,89,50,576
53,89,51,515
53,89,52,316
53,89,53,270
53,89,54,278
53,89,55,297
53,89,56,328
53,89,57,396
53,89,58,373
53,89,59,391
53,89,60,346
53,89,61,404
53,89,62,215
53,89,63,217
53,89,64,145
53,89,65,153
53,89,78,142
53,89,79,283
53,90,51,167
53,90,52,211
53,90,53,226
53,90,54,242
53,90,55,239
53,90,56,232
53,90,57,221
53,90,58,239
53,90,59,219
53,90,60,219
53,90,61,128
53,90,62,92
53,90,78,98
53,90,79,317
53,91,77,61
53,91,78,88
53,91,79,17
53,91,80,276
53,92,77,110
53,92,78,23
53,92,79,16
53,92,80,11
53,92,81,164
53,93,76,26
53,93,77,24
53,94,76,28
53,94,77,22
53,95,76,23
53,95,77,27
53,96,76,23
53,96,77,27
53,97,76,31
53,97,77,19
53,98,76,25
53,98,77,25
53,99,77,50
54,0,67,129
54,1,66,67
54,1,67,62
54,2,66,61
54,2,67,68
54,3,66,163
54,3,67,62
54,4,66,129
54,4,67,149
54,5,66,152
54,5,67,143
54,6,43,220
54,6,66,136
54,6,67,149
54,7,42,214
54,7,43,207
54,7,66,147
54,7,67,134
54,8,42,208
54,8,43,212
54,8,66,149
54,8,67,138
54,9,42,162
54,9,43,258
54,9,66,144
54,9,67,143
54,10,42,144
54,10,43,184
54,10,44,120
54,10,66,146
54,10,67,146
54,11,43,251
54,11,44,172
54,11,66,149
54,11,67,145
54,12,43,215
54,12,44,211
54,12,66,137
54,12,67,148
54,13,43,209
54,13,44,221
54,13,66,154
54,13,67,135
54,14,43,477
54,14,44,537
54,14,66,139
54,14,67,146
54,15,40,67
54,15,41,802
54,15,42,922
54,15,43,542
54,15,44,661
54,15,45,1495
54,15,46,1007
54,15,47,36
54,15,66,155
54,15,67,133
54,16,39,65
54,16,40,1331
54,16,41,1469
54,16,42,846
54,16,43,612
54,16,44,1422
54,16,45,1124
54,16,46,1594
54,16,47,1529
54,16,48,66
54,16,49,199
54,16,66,793
54,16,67,118
54,17,38,51
54,17,39,1999
54,17,40,911
54,17,42,597
54,17,43,964
54,17,47,1139
54,17,48,2437
54,17,49,65
54,17,50,129
54,17,66,661
54,17,67,913
54,18,37,28
54,18,38,2010
54,18,49,2434
54,18,50,63
54,18,51,98
54,18,66,808
54,18,67,839
54,19,37,1429
54,19,38,462
54,19,39,349
54,19,50,2457
54,19,51,69
54,19,52,67
54,19,66,830
54,19,67,814
54,20,36,1376
54,20,37,213
54,20,38,401
54,20,39,430
54,20,51,2476
54,20,52,89
54,20,66,815
54,20,67,810
54,21,21,154
54,21,22,511
54,21,23,504
54,21,24,499
54,21,25,492
54,21,26,474
54,21,27,399
54,21,28,598
54,21,29,557
54,21,30,540
54,21,31,566
54,21,32,562
54,21,33,707
54,21,34,646
54,21,35,1354
54,21,36,295
54,21,37,709
54,21,38,359
54,21,39,304
54,21,40,189
54,21,51,762
54,21,52,2037
54,21,66,779
54,21,67,838
54,22,20,212
54,22,21,818
54,22,22,512
54,22,23,526
54,22,24,508
54,22,25,508
54,22,26,536
54,22,27,735
54,22,28,547
54,22,29,584
54,22,30,597
54,22,31,577
54,22,32,593
54,22,33,548
54,22,34,925
54,22,35,181
54,22,38,938
54,22,39,421
54,22,40,162
54,22,52,1147
54,22,53,1799
54,22,66,791
54,22,67,845
54,23,19,247
54,23,20,789
54,23,38,719
54,23,39,811
54,23,53,1316
54,23,54,1753
54,23,66,941
54,23,67,785
54,24,18,275
54,24,19,752
54,24,38,1077
54,24,39,448
54,24,54,1476
54,24,55,1671
54,24,66,897
54,24,67,878
54,25,17,310
54,25,18,728
54,25,37,819
54,25,38,471
54,25,39,341
54,25,55,1583
54,25,56,1611
54,25,57,36
54,25,66,876
54,25,67,899
54,26,16,373
54,26,17,690
54,26,36,625
54,26,37,443
54,26,38,583
54,26,56,1663
54,26,57,1516
54,26,58,56
54,26,59,175
54,26,66,878
54,26,67,904
54,27,15,635
54,27,16,413
54,27,17,232
54,27,35,369
54,27,36,486
54,27,37,758
54,27,57,1739
54,27,58,1472
54,27,59,110
54,27,66,876
54,27,67,912
54,28,16,1011
54,28,35,496
54,28,36,1022
54,28,58,1933
54,28,59,1284
54,28,66,1088
54,28,67,880
54,29,15,584
54,29,16,563
54,29,35,774
54,29,36,755
54,29,58,998
54,29,59,1469
54,29,60,821
54,29,66,1006
54,29,67,1229
54,30,15,554
54,30,16,577
54,30,35,1074
54,30,36,361
54,30,59,1506
54,30,60,1713
54,30,66,1181
54,30,67,1167
54,31,15,564
54,31,16,577
54,31,34,995
54,31,35,252
54,31,36,405
54,31,59,237
54,31,60,1677
54,31,61,1365
54,31,66,1354
54,31,67,1021
54,32,15,556
54,32,16,590
54,32,33,977
54,32,34,457
54,32,35,999
54,32,36,299
54,32,37,212
54,32,60,368
54,32,61,1920
54,32,62,917
54,32,65,634
54,32,66,1111
54,32,67,1165
54,33,15,567
54,33,16,569
54,33,36,1116
54,33,37,364
54,33,61,487
54,33,62,2411
54,33,65,1718
54,33,66,808
54,33,67,1395
54,33,68,1911
54,33,69,1602
54,34,15,595
54,34,16,541
54,34,36,562
54,34,37,874
54,34,38,206
54,34,61,299
54,34,62,367
54,34,63,2301
54,34,64,2033
54,34,65,849
54,34,66,2071
54,34,67,1212
54,34,68,1338
54,34,69,1562
54,34,70,2794
54,35,15,611
54,35,16,515
54,35,37,957
54,35,38,657
54,35,62,513
54,35,63,698
54,35,64,969
54,35,65,1779
54,35,71,2787
54,36,15,419
54,36,16,619
54,36,37,743
54,36,38,736
54,36,39,168
54,36,62,657
54,36,63,747
54,36,64,1472
54,36,72,2779
54,37,16,647
54,37,17,383
54,37,37,969
54,37,38,628
54,37,62,982
54,37,63,1801
54,37,73,2774
54,38,16,521
54,38,17,510
54,38,36,626
54,38,37,928
54,38,38,54
54,38,61,597
54,38,62,1613
54,38,63,698
54,38,73,1251
54,38,74,1905
54,38,90,728
54,38,91,989
54,39,16,510
54,39,17,525
54,39,36,1342
54,39,37,94
54,39,61,1804
54,39,62,1069
54,39,73,705
54,39,74,1482
54,39,75,1103
54,39,92,990
54,40,17,939
54,40,35,1339
54,40,36,47
54,40,37,62
54,40,38,34
54,40,60,1643
54,40,61,1212
54,40,62,85
54,40,74,1221
54,40,75,1955
54,40,93,990
54,41,17,130
54,41,18,835
54,41,34,1402
54,41,35,112
54,41,36,249
54,41,37,59
54,41,38,35
54,41,59,1564
54,41,60,1251
54,41,61,157
54,41,74,67
54,41,75,1439
54,41,76,1749
54,41,94,990
54,42,18,496
54,42,19,1011
54,42,20,948
54,42,21,769
